ZIP_ZCTA,distance_to_nearest_interstate_miles
02806,3.0104374240982996
02807,21.386689742639412
02808,3.57066715816373
02809,3.0924974923119795
02812,2.8812906861200074
02813,6.656537671560648
02814,4.257288294998592
02815,6.893799207971371
02816,0.8522210323558359
02817,0.9168402937014551
02818,0.06257949349396336
02822,0.23151240018814342
02823,2.7499972557713592
02824,0.16178159154666627
02825,3.5971252778220473
02826,3.368360988808897
02827,7.05386408270577
02828,2.1700697279790515
02829,3.3533202468724963
02830,5.43902518979512
02831,4.883775313924636
02832,1.0051896158217966
02833,0.10265353092272664
02835,3.181378168664963
02836,5.4226656272983345
02837,7.375863722168881
02838,0.26522139506534304
02839,5.529457504438864
02840,0.782295441545733
02841,0.7145017858865355
02842,1.4553086177589913
02852,1.1764251930204792
02857,5.927046151878909
02858,4.660227869695368
02859,6.357599556400262
02860,0.0001866376149951379
02861,1.249658771510403
02863,0.7368758641101298
02864,0.7339943209033516
02865,0.1450155799787488
02871,0.07419627144652872
02872,3.0776600500121485
02873,4.092879560039644
02874,5.771865593120713
02875,4.530260206006971
02876,0.9598285127053672
02878,0.11363042380671351
02879,10.332527226987153
02881,6.4340760520818305
02882,11.633722856529278
02885,3.479933958166148
02886,0.5462839244838896
02888,0.15236056807416304
02889,2.280353395053372
02891,5.060729930137833
02892,4.620354781525595
02893,0.5790673867141969
02894,3.3595592433013333
02895,1.4041804230342265
02896,0.5830442151672623
02898,0.43346970798450124
02903,0.3467552153827853
02904,0.20231714443465787
02905,0.47609767461665176
02906,0.8489821868883131
02907,0.46170245943618105
02908,0.563942208511724
02909,0.133776234774632
02910,0.21406643691439586
02911,1.3912224150514314
02912,0.6060263390142938
02914,0.5998707552694436
02915,1.3477500525109092
02916,2.2482532227187813
02917,1.0526495758794963
02918,0.6795165129740639
02919,0.3845732087315253
02920,0.3914870052400702
02921,0.1198846977567663
03031,4.986066175158773
03032,1.567654550633615
03033,9.233030209633844
03034,1.457272636994676
03036,2.904779612817328
03037,6.98629673446062
03038,0.9157404990722582
03042,1.6423789111751403
03043,14.392887056219527
03044,1.7801051294393715
03045,3.7696821198136856
03046,4.410298154539498
03047,19.269492891863052
03048,13.580391083533359
03049,4.6685573380813485
03051,2.960717789647099
03052,1.3739313216401696
03053,1.5032456270865768
03054,0.31513032105441346
03055,8.838263139252199
03057,10.088457382943389
03060,0.09684287102358655
03062,0.2717449526290842
03063,1.3043748179975405
03064,0.9231917946876298
03070,10.491549783355772
03071,13.33245163743228
03076,5.277878063370821
03077,0.621538282971348
03079,0.5820876029670542
03082,13.575552240023313
03084,18.809548761052426
03086,12.81670564750177
03087,0.9151447568701767
03101,0.22677545374934727
03102,1.7657375725576856
03103,0.04229113820299843
03104,0.2663397321608893
03106,0.7036681175682479
03109,0.46261570402177526
03110,0.6721456775220702
03215,8.637562635418263
03216,7.398026928219236
03217,0.24304549302624362
03218,11.033453409886121
03220,4.659065100588052
03221,6.2960478128278
03222,11.280786006140964
03223,0.04949514261542813
03224,2.9509210543757134
03225,12.14201886013003
03226,6.631141022280803
03227,9.417801388185561
03229,0.4372768294441948
03230,11.035407294203308
03231,7.851891790607692
03233,3.182563230594343
03234,4.742464105111073
03235,4.449334550758003
03237,9.219083167677946
03238,10.199177036708303
03240,9.548202318105439
03241,7.6997883164635
03242,6.290230891599815
03243,7.580800625049085
03244,12.223027373647213
03245,3.734139970582714
03246,7.820331451331219
03249,12.451294441440572
03251,1.1423553220175175
03253,7.550524295390459
03254,13.901559513401235
03255,5.622694014931914
03256,2.0789186843989316
03257,1.7013704594912122
03258,2.633604376037539
03259,7.538048888176327
03260,0.6767527365548585
03261,11.664484316846364
03262,0.37325801477587534
03263,7.797759348663909
03264,0.06545558674591463
03266,0.21251120548715524
03268,6.351823553065541
03269,0.5987110604113128
03273,2.0638061997379777
03275,4.2995612618038885
03276,0.25488967357313713
03278,0.41342044464139904
03279,8.624353103323063
03280,13.423433410567437
03281,7.151593697043042
03282,11.129567839278655
03284,2.9912410570207832
03285,0.5397280646479548
03287,4.52265555456235
03290,6.812490893359812
03291,10.278513307505394
03293,0.21738021913640293
03301,0.049273015181803
